test_launch_id,recruitment_step_id,candidate_id,sent_at,valid_until,token,started_test,status,test_version_id,score_result,counter,ip,user_agent,finished_at,demo,selected,last_action,distance,cod_pendencia_vagas,data_pendencia_vagas,reliability_score,reliability_color,reused,cod_vaga_vagas,time_used,favorite,hit_percentage,failed_send_error,candidate_results_token,candidate_results_token_created_at,can_answer_test_again,self_evaluation,custom_time,recruitment_candidate_average_id,random_test_questions,position,score_redaction,candidate_id,recruitment_step_id
440608,32756,415502,2019-06-19 16:40:19.000000,2019-07-01 00:00:00.000000,Vsmp9zK3SZErQpX09dFmq2SJ2U2pLN,2019-06-20 21:13:08.000000,4,7310,44,1,,,2019-06-20 21:35:36.000000,false,,,36,,,,,true,,0,false,64.3,,,,false,false,0,271722,,170,,415502,32756
441348,32756,415731,2019-06-27 12:38:46.000000,2019-07-01 00:00:00.000000,8VVDoKIFlrCdwhrzqhtTqmQnhKW951,2019-06-27 18:44:46.000000,4,7310,44,1,191.183.199.115,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",2019-06-27 19:04:18.000000,false,,2019-06-27 19:04:18.000000,61.3,,,905.28571428571,red,false,,1171,false,64.3,,,,false,false,0,271904,,175,,415731,32756
440669,32756,415868,2019-06-19 16:44:36.000000,2019-07-01 00:00:00.000000,8hgDJnsu83hR4fPkXWvC7OmwoJvo3B,2019-06-19 20:30:20.000000,4,7310,43,2,,,2019-06-19 20:44:54.000000,false,,,60.2,,,,,true,,0,false,57.1,,,,false,false,0,272007,,192,,415868,32756
440873,32756,415537,2019-06-27 12:38:22.000000,2019-07-01 00:00:00.000000,jwSKOu8qZBkmkklFNAdGpVuZnjiaxi,2019-06-29 14:46:37.000000,4,7310,43,1,198.24.5.20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",2019-06-29 14:57:55.000000,false,,2019-06-29 14:57:55.000000,33.9,,,57,yellow,false,,677,false,57.1,,,,false,false,0,271750,,196,,415537,32756
440679,32756,415492,2019-06-19 16:40:18.000000,2019-07-01 00:00:00.000000,eyuOtf1bcYC5x89t3IZfTwEHl1fHlD,2019-06-21 12:40:25.000000,4,7310,43,2,,,2019-06-21 12:50:34.000000,false,,,,,,,,true,,0,false,57.1,,,,false,false,0,271716,,214,,415492,32756
440692,32756,415895,2019-06-19 16:44:41.000000,2019-07-01 00:00:00.000000,BdUL9bgGyzVbyD4Id6DeIzxUZaeihq,2019-06-21 17:59:51.000000,4,7310,42,1,,,2019-06-21 18:09:59.000000,false,,,88.8,,,,,true,,0,false,57.1,,,,false,false,0,272030,,216,,415895,32756
440569,32756,415742,2019-06-19 16:44:28.000000,2019-07-01 00:00:00.000000,OJL1q2AYU7ANvzobQC6geL5UdJtnOC,2019-06-19 18:21:36.000000,4,7310,41,1,,,2019-06-19 18:34:11.000000,false,,,590,,,,,true,,0,false,50,,,,false,false,0,271913,,217,,415742,32756
440511,32756,415661,2019-06-19 16:44:23.000000,2019-07-01 00:00:00.000000,SUutxLu9kYyWsKOuJm81J8FXcTCBNF,2019-06-19 22:34:08.000000,4,7310,41,1,,,2019-06-19 22:54:36.000000,false,,,66.3,,,,,true,,1230,false,57.1,,,,false,false,0,271844,,218,,415661,32756
440814,32756,415722,2019-06-19 16:44:27.000000,2019-07-01 00:00:00.000000,xXJat2WH7DD2pv1q3TSWUFIZX4gAxa,2019-06-19 16:51:25.000000,4,7310,40,1,,,2019-06-19 16:59:52.000000,false,,,119,,,,,true,,0,false,50,,,,false,false,0,271895,,225,,415722,32756
440703,32756,415438,2019-06-19 16:40:15.000000,2019-07-01 00:00:00.000000,k2JcgsXqfLaLzxxxzQ2jznAleVwJb7,2019-06-21 12:29:29.000000,4,7310,25,2,,,2019-06-21 12:29:59.000000,false,,,,,,,,true,,0,false,42.9,,,,false,false,0,271676,,294,,415438,32756
451583,32761,415815,2019-06-19 16:44:13.000000,2019-07-01 00:00:00.000000,sxQwOtzoUxLtbAJ4HYmVOySoWN1mOl,2019-06-20 08:06:48.000000,4,7311,15.5,1,,,2019-06-20 08:30:19.000000,false,,,2535,,,,,true,,1413,false,100,,,,false,false,0,272767,,16,,415815,32761
451297,32761,415734,2019-06-19 16:44:09.000000,2019-07-01 00:00:00.000000,ZQKHfmVbuzErlsgzrX0OBMnrJJob9u,2019-06-20 13:41:47.000000,7,7311,12.5,1,,,2019-06-20 14:43:13.000000,false,,,178,,,,,true,,0,false,80,An exception occured: The EntityManager is closed.,,,false,false,0,272706,,66,,415734,32761
451382,32761,415700,2019-06-19 16:44:08.000000,2019-07-01 00:00:00.000000,bcOOjxFsEcl36ZvgIng4hqZfWHejUP,2019-06-23 11:22:19.000000,7,7311,12,1,,,2019-06-23 12:27:54.000000,false,,,89.6,,,,,true,,0,false,80,An exception occured: The EntityManager is closed.,,,false,false,0,272676,,70,,415700,32761
451228,32761,415686,2019-06-19 16:44:07.000000,2019-07-01 00:00:00.000000,Ivjlk1G2DAPgQbhI0Pp72Yc4h17GHO,2019-06-23 15:11:47.000000,4,7311,6.5,1,,,2019-06-23 15:25:22.000000,false,,,,,,,,true,,0,false,40,,,,false,false,0,272666,,220,,415686,32761
451331,32761,415663,2019-06-19 16:44:06.000000,2019-07-01 00:00:00.000000,OBI4ipUpjhWaWViczjFPmQTVbMhgQs,2019-06-20 10:00:52.000000,4,7311,0,1,,,2019-06-20 10:33:27.000000,false,,,544,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272645,,334,,415663,32761
451279,32761,415865,2019-06-19 16:44:15.000000,2019-07-01 00:00:00.000000,UIcmhtmHATy9LGTZjiRJ9jnkV0Hx4Z,2019-06-23 19:06:31.000000,7,7311,0,1,,,2019-06-23 20:10:00.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272805,,384,,415865,32761
451216,32761,415580,2019-06-19 16:40:13.000000,2019-07-01 00:00:00.000000,rdMeAgIv8eFPTMhrsvSrAjGWTTdiiG,2019-06-19 19:16:09.000000,7,7311,0,1,,,2019-06-19 20:10:26.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272581,,496,,415580,32761
451254,32761,415578,2019-06-19 16:40:13.000000,2019-07-01 00:00:00.000000,mipXY5s9DXoQR8PfjYucjHbaQffREr,2019-06-19 17:56:25.000000,7,7311,0,1,,,2019-06-19 18:20:17.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272580,,502,,415578,32761
451400,32761,415750,2019-06-19 16:44:10.000000,2019-07-01 00:00:00.000000,nwBZi2mQzIlyPteMWTIIMcREJIkn5e,2019-06-20 00:12:41.000000,7,7311,0,2,,,2019-06-20 00:23:28.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272718,,569,,415750,32761
451308,32761,415884,2019-06-19 16:44:15.000000,2019-07-01 00:00:00.000000,E1W3uYbvpPNJM8Y482CvI3XaEtoLOo,2019-06-23 21:54:40.000000,7,7311,0,1,,,2019-06-23 22:38:58.000000,false,,,478,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272822,,596,,415884,32761
451132,32761,415508,2019-06-19 16:40:10.000000,2019-07-01 00:00:00.000000,C58eBnq7yii98b37EFtxO74I8CtHzc,2019-06-21 21:52:23.000000,7,7311,0,1,,,2019-06-21 22:03:08.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272521,,597,,415508,32761
451123,32761,415606,2019-06-19 16:44:04.000000,2019-07-01 00:00:00.000000,LWuWY80a4kWYR1X6ehtcKIdV5kHZ9C,2019-06-20 15:29:40.000000,7,7311,0,1,,,2019-06-20 15:45:35.000000,false,,,84.2,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272601,,598,,415606,32761
451162,32761,415606,2019-06-19 16:44:04.000000,2019-07-01 00:00:00.000000,OtMCGqkBvzPN6cLpwKJNKQyhJuHoA5,2019-06-20 15:29:40.000000,7,7311,0,1,,,2019-06-20 15:45:35.000000,false,,,84.2,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272601,,599,,415606,32761
451253,32761,415595,2019-06-19 16:40:14.000000,2019-07-01 00:00:00.000000,sSpZQOSlq6dVj8pR3vM4oJhhxF0JT3,2019-06-22 17:20:27.000000,7,7311,0,1,,,2019-06-22 17:47:47.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272591,,617,,415595,32761
450901,32766,415662,2019-06-19 16:44:23.000000,2019-07-01 00:00:00.000000,I2qKOV0Fgcqi9toE2fst0ffGN5QcW5,2019-06-19 21:45:30.000000,4,7310,70,1,,,2019-06-19 21:58:12.000000,false,,,120,,,,,true,,0,false,85.7,,,,false,false,0,273838,,13,,415662,32766
450855,32766,415835,2019-06-19 16:44:34.000000,2019-07-01 00:00:00.000000,52i8ZCt497APalCeM1joRZlRdUWE7P,2019-06-20 20:39:05.000000,4,7310,57,1,,,2019-06-20 20:59:49.000000,false,,,,,,,,true,,0,false,71.4,,,,false,false,0,273977,,61,,415835,32766
450838,32766,415804,2019-06-19 16:44:32.000000,2019-07-01 00:00:00.000000,nriG6Lo2BoopTRiv0HIaWdwKDCL7wO,2019-06-19 21:04:54.000000,4,7310,54,1,,,2019-06-19 21:23:49.000000,false,,,99.3,,,,,true,,0,false,71.4,,,,false,false,0,273954,,91,,415804,32766
450621,32766,415534,2019-06-19 16:40:21.000000,2019-07-01 00:00:00.000000,i2AjWLEpAeKMNQbZltqWeW2afVgNFY,2019-06-19 17:03:22.000000,4,7310,51,1,,,2019-06-19 17:22:01.000000,false,,,104,,,,,true,,0,false,64.3,,,,false,false,0,273737,,122,,415534,32766
450669,32766,415510,2019-06-19 16:40:19.000000,2019-07-01 00:00:00.000000,uKKOCJOh6FdtQbXHJHobim4Un5ff4l,2019-06-22 10:32:54.000000,4,7310,49,1,,,2019-06-22 10:53:38.000000,false,,,486,,,,,true,,0,false,57.1,,,,false,false,0,273717,,128,,415510,32766
450471,32766,415608,2019-06-19 16:44:20.000000,2019-07-01 00:00:00.000000,ksyaqVHMuH5K6sK6Nz5g0iVg4YWeh0,2019-06-21 10:25:15.000000,4,7310,39,1,,,2019-06-21 10:44:39.000000,false,,,79.8,,,,,true,,0,false,50,,,,false,false,0,273797,,193,,415608,32766
450715,32766,415773,2019-06-19 16:44:30.000000,2019-07-01 00:00:00.000000,LC8GymOwHf2QMtTO6tqbAh6O9AmTKm,2019-06-22 07:03:58.000000,4,7310,0,1,,,2019-06-22 07:21:35.000000,false,,,,,,,,true,,0,false,,,,,false,false,0,273929,,283,,415773,32766
450933,32766,415770,2019-06-19 16:44:30.000000,2019-07-01 00:00:00.000000,mPxEDP3ujvu2fSLjwz9iiguAByUlFD,2019-06-21 12:06:13.000000,4,7310,0,1,,,2019-06-21 12:23:44.000000,false,,,79.4,,,,,true,,0,false,,,,,false,false,0,273927,,293,,415770,32766
450490,32766,415896,2019-06-19 16:44:41.000000,2019-07-01 00:00:00.000000,Zgf36ML5USjEYJDZ01GNeTrPtY4bcz,2019-06-19 21:47:34.000000,4,7310,0,1,,,2019-06-19 22:08:17.000000,false,,,1118,,,,,true,,0,false,,,,,false,false,0,274026,,336,,415896,32766
450515,32766,415631,2019-06-19 16:44:21.000000,2019-07-01 00:00:00.000000,LM3prgScejkoPr73zEBjQ1GdjFr46H,2019-06-22 02:38:59.000000,4,7310,0,1,,,2019-06-22 02:55:56.000000,false,,,721,,,,,true,,0,false,,,,,false,false,0,273816,,370,,415631,32766
450498,32766,415686,2019-06-19 16:44:25.000000,2019-07-01 00:00:00.000000,Exuyit3Yrrlua4qXfuS0zdldE7oeog,2019-06-23 15:05:53.000000,4,7310,0,2,,,2019-06-23 15:06:03.000000,false,,,,,,,,true,,0,false,,,,,false,false,0,273860,,536,,415686,32766
450770,32766,415706,2019-06-19 16:44:26.000000,2019-07-01 00:00:00.000000,Ar1jjokPVQM6bLhKRqQjPcUUmoZJCF,2019-06-21 21:12:24.000000,4,7310,0,1,,,2019-06-21 21:26:29.000000,false,,,80,,,,,true,,0,false,,,,,false,false,0,273876,,548,,415706,32766
450763,32766,415721,2019-06-19 16:44:27.000000,2019-07-01 00:00:00.000000,zn8dL7uzE2A7vN6kM9c6wsmWaf2oKJ,2019-06-19 17:26:25.000000,4,7310,0,1,,,2019-06-19 17:46:45.000000,false,,,491,,,,,true,,0,false,,,,,false,false,0,273887,,592,,415721,32766
450832,32766,415650,2019-06-19 16:44:22.000000,2019-07-01 00:00:00.000000,rxzHKYKrix4vzkdh4MeZukexd3wQve,2019-06-21 13:26:33.000000,4,7310,0,1,,,2019-06-21 13:37:45.000000,false,,,495,,,,,true,,0,false,,,,,false,false,0,273830,,599,,415650,32766
450083,32768,415454,2019-06-19 16:40:16.000000,2019-07-01 00:00:00.000000,9Z7jXFVEBQf9Tg9O1Je159rOVhC8gA,2019-06-21 23:57:40.000000,4,7310,75,1,,,2019-06-22 00:08:56.000000,false,,,514,,,,,true,,677,false,85.7,,,,false,false,0,274119,,10,,415454,32768
450068,32768,415434,2019-06-19 16:40:15.000000,2019-07-01 00:00:00.000000,Jwt5v43m3luQuNd22p31uMYu72zN4m,2019-06-19 17:13:57.000000,4,7310,70,1,,,2019-06-19 17:32:37.000000,false,,,,,,,,true,,1120,false,85.7,,,,false,false,0,274104,,24,,415434,32768
449969,32768,415701,2019-06-19 16:44:26.000000,2019-07-01 00:00:00.000000,zDd5h2K3yy9TcgtX87DtPmVY1SxI8U,2019-06-21 15:12:50.000000,4,7310,60,1,,,2019-06-21 15:33:13.000000,false,,,,,,,,true,,0,false,71.4,,,,false,false,0,274313,,57,,415701,32768
449957,32768,415944,2019-06-19 16:44:44.000000,2019-07-01 00:00:00.000000,HvzDJsRnQYNw3QUaE8BFOWTDvoMaK1,2019-06-20 08:40:19.000000,4,7310,59,1,,,2019-06-20 08:54:39.000000,false,,,2615,,,,,true,,0,false,71.4,,,,false,false,0,274508,,63,,415944,32768
450309,32768,415944,2019-06-19 16:44:44.000000,2019-07-01 00:00:00.000000,JmmJe5ACKHz5UD29epnpCFoNlJwMUg,2019-06-20 08:40:19.000000,4,7310,59,1,,,2019-06-20 08:54:39.000000,false,,,2615,,,,,true,,0,false,71.4,,,,false,false,0,274508,,64,,415944,32768
450336,32768,415952,2019-06-19 16:44:45.000000,2019-07-01 00:00:00.000000,hjIYDeGSraafUQuHgIuq9Gykv6ityT,2019-06-20 14:32:27.000000,4,7310,54,1,,,2019-06-20 14:44:59.000000,false,,,514,,,,,true,,0,false,71.4,,,,false,false,0,274515,,106,,415952,32768
450218,32768,415637,2019-06-19 16:44:21.000000,2019-07-01 00:00:00.000000,qYnfJzbtVRaxZiCa1WLgU9vDrUlc4x,2019-06-22 15:49:54.000000,4,7310,38,1,,,2019-06-22 16:14:26.000000,false,,,,,,,,true,,0,false,57.1,,,,false,false,0,274264,,194,,415637,32768
450237,32768,415457,2019-06-19 16:40:16.000000,2019-07-01 00:00:00.000000,2OtaRN6Up1U2Xv1WQ0xY8OOfuSsua1,2019-06-21 13:17:54.000000,4,7310,0,1,,,2019-06-21 13:36:42.000000,false,,,1730,,,,,true,,0,false,,,,,false,false,0,274120,,273,,415457,32768
450046,32768,415468,2019-06-19 16:40:17.000000,2019-07-01 00:00:00.000000,g7PXI9F6kdkYdDJiQf4c02cyIE220G,2019-06-20 11:53:58.000000,4,7310,0,1,,,2019-06-20 12:13:46.000000,false,,,564,,,,,true,,0,false,,,,,false,false,0,274129,,280,,415468,32768
449883,32768,415497,2019-06-19 16:40:19.000000,2019-07-01 00:00:00.000000,YU7rJKgs8VbY5JeRFWMeC7NG64okcW,2019-06-19 21:45:33.000000,4,7310,0,2,,,2019-06-19 22:02:00.000000,false,,,,,,,,true,,0,false,,,,,false,false,0,274151,,295,,415497,32768
450306,32768,415550,2019-06-19 16:40:22.000000,2019-07-01 00:00:00.000000,JzmfGvmGIb0ptc7eYZePLpFZzFJMtc,2019-06-22 18:56:05.000000,4,7310,0,1,,,2019-06-22 19:11:12.000000,false,,,96.7,,,,,true,,0,false,,,,,false,false,0,274191,,323,,415550,32768
450038,32768,415644,2019-06-19 16:44:22.000000,2019-07-01 00:00:00.000000,jDt1Fa6rOWErFp3mY1xdPB5opudB4A,2019-06-19 17:42:19.000000,4,7310,0,1,,,2019-06-19 17:55:26.000000,false,,,516,,,,,true,,0,false,,,,,false,false,0,274268,,391,,415644,32768
450225,32768,415761,2019-06-19 16:44:29.000000,2019-07-01 00:00:00.000000,xgHQ9xCfYNYpOovGs2nkTk79wt7hSK,2019-06-20 18:23:35.000000,4,7310,0,1,,,2019-06-20 18:40:59.000000,false,,,559,,,,,true,,0,false,,,,,false,false,0,274361,,479,,415761,32768
449878,32768,415763,2019-06-19 16:44:29.000000,2019-07-01 00:00:00.000000,ouVUEYYinFArq15mhXUXOnOHmsLlii,2019-06-21 15:58:50.000000,4,7310,0,1,,,2019-06-21 16:14:51.000000,false,,,,,,,,true,,0,false,,,,,false,false,0,274363,,483,,415763,32768
450338,32768,415797,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,xJdqi8ayqpamMLlNO1UT2nzoaehoT0,2019-06-20 18:59:29.000000,4,7310,0,1,,,2019-06-20 19:19:44.000000,false,,,,,,,,true,,0,false,,,,,false,false,0,274391,,501,,415797,32768
449963,32768,415932,2019-06-19 16:44:43.000000,2019-07-01 00:00:00.000000,7acPbb62TlhJRDsbj036gJZj6VAupj,2019-06-23 19:29:54.000000,4,7310,0,1,,,2019-06-23 19:50:03.000000,false,,,893,,,,,true,,0,false,,,,,false,false,0,274498,,587,,415932,32768
450282,32768,415459,2019-06-19 16:40:16.000000,2019-07-01 00:00:00.000000,61lk4maqUo0WRf0bP4xn1jgZpSuop7,2019-06-22 11:12:17.000000,4,7310,0,1,,,2019-06-22 11:31:08.000000,false,,,381,,,,,true,,0,false,,,,,false,false,0,274121,,618,,415459,32768
441912,32772,415857,2019-06-19 16:44:35.000000,2019-07-01 00:00:00.000000,c5zj29TFFz3SeLIkVIVzzAGLF4kbco,2019-06-20 17:35:37.000000,4,7310,71,1,,,2019-06-20 17:51:29.000000,false,,,455,,,,,true,,953,false,92.9,,,,false,false,0,275318,,20,,415857,32772
441964,32772,415564,2019-06-19 16:40:23.000000,2019-07-01 00:00:00.000000,DlYxmeBsCvA3dquBGQllKKMkPpCZ3J,2019-06-22 12:09:36.000000,4,7310,70,1,,,2019-06-22 12:28:57.000000,false,,,345,,,,,true,,1163,false,85.7,,,,false,false,0,275087,,27,,415564,32772
442068,32772,415516,2019-06-19 16:40:20.000000,2019-07-01 00:00:00.000000,RZKf5e6e74phkZs3sPiaUlT9ddRwzf,2019-06-22 19:10:10.000000,4,7310,70,1,,,2019-06-22 19:20:38.000000,false,,,48.3,,,,,true,,629,false,85.7,,,,false,false,0,275047,,29,,415516,32772
441968,32772,415546,2019-06-19 16:40:22.000000,2019-07-01 00:00:00.000000,svOtyFps0eFZSCz5ngUEHnlXNSrGzP,2019-06-22 16:22:08.000000,4,7310,68,1,,,2019-06-22 16:42:56.000000,false,,,378,,,,,true,,0,false,85.7,,,,false,false,0,275071,,36,,415546,32772
442390,32772,415505,2019-06-19 16:40:19.000000,2019-07-01 00:00:00.000000,tvZ6WMLeiFyDfHKDETl5D1SSgLs4KI,2019-06-21 11:15:58.000000,4,7310,59,1,,,2019-06-21 11:33:50.000000,false,,,54.4,,,,,true,,0,false,71.4,,,,false,false,0,275039,,106,,415505,32772
442198,32772,415665,2019-06-19 16:44:23.000000,2019-07-01 00:00:00.000000,WktdkveA4ORnZh4ZkZ04zNXsPU766y,2019-06-23 14:10:34.000000,4,7310,55,1,,,2019-06-23 14:26:11.000000,false,,,153,,,,,true,,0,false,78.6,,,,false,false,0,275167,,131,,415665,32772
441873,32772,415842,2019-06-19 16:44:34.000000,2019-07-01 00:00:00.000000,lRYQXUwsSAoT3nstS7k8OxqHv8FaWn,2019-06-20 11:21:34.000000,4,7310,54,1,,,2019-06-20 11:37:39.000000,false,,,,,,,,true,,0,false,71.4,,,,false,false,0,275307,,147,,415842,32772
441442,32772,114613,2019-06-19 16:40:22.000000,2019-07-01 00:00:00.000000,Qo26T3qol62hTBDaVrfnQNZLRcdUyp,2019-06-22 09:51:33.000000,4,7310,51,1,,,2019-06-22 10:05:08.000000,false,,,,,,,,true,,0,false,64.3,,,,false,false,0,274970,,203,,114613,32772
442040,32772,415911,2019-06-19 16:44:42.000000,2019-07-01 00:00:00.000000,lF49yamV3kRuVu9N1fRDTVdZw2wRJG,2019-06-23 22:51:42.000000,4,7310,51,2,,,2019-06-23 22:51:54.000000,false,,,,,,,,true,,1213,false,64.3,,,,false,false,0,275365,,205,,415911,32772
441716,32772,415783,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,g7Z6SaK6BMj5OPKGMZ3btyvnLO04hG,2019-06-23 20:22:54.000000,4,7310,51,1,,,2019-06-23 20:43:21.000000,false,,,81.1,,,,,true,,0,false,64.3,,,,false,false,0,275263,,210,,415783,32772
441893,32772,415787,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,fWYFMoRLnmjCETzpG1q0W3vrVxYxez,2019-06-21 23:14:29.000000,4,7310,48,1,,,2019-06-21 23:24:58.000000,false,,,20.3,,,,,true,,0,false,57.1,,,,false,false,0,275267,,233,,415787,32772
441592,32772,415645,2019-06-19 16:44:22.000000,2019-07-01 00:00:00.000000,nniLzOTiHoQzlLrupK3X03Ws0Ltr9l,2019-06-23 16:43:57.000000,4,7310,47,1,,,2019-06-23 16:56:18.000000,false,,,66,,,,,true,,0,false,71.4,,,,false,false,0,275153,,247,,415645,32772
442334,32772,415846,2019-06-19 16:44:34.000000,2019-07-01 00:00:00.000000,zdUHQonp1pW5Ovul1qY4iFBEMbbdIs,2019-06-19 17:02:45.000000,4,7310,46,1,,,2019-06-19 17:21:36.000000,false,,,66.2,,,,,true,,0,false,64.3,,,,false,false,0,275310,,250,,415846,32772
441464,32772,415657,2019-06-19 16:44:23.000000,2019-07-01 00:00:00.000000,r2Rgmx5QQFpd5VsxNoh9FFlJMOHow1,2019-06-23 12:40:02.000000,4,7310,46,1,,,2019-06-23 12:57:38.000000,false,,,50.2,,,,,true,,0,false,64.3,,,,false,false,0,275162,,256,,415657,32772
442315,32772,415823,2019-06-19 16:44:33.000000,2019-07-01 00:00:00.000000,HZqcBKeKOWdZFxOWIwPNXJhYodFFme,2019-06-20 15:10:01.000000,4,7310,46,1,,,2019-06-20 15:26:01.000000,false,,,,,,,,true,,0,false,64.3,,,,false,false,0,275293,,282,,415823,32772
441949,32772,415810,2019-06-19 16:44:32.000000,2019-07-01 00:00:00.000000,jpaKnn76BO3XCvzHOghso6a9a4RpAE,2019-06-23 19:22:46.000000,4,7310,44,1,,,2019-06-23 19:42:54.000000,false,,,479,,,,,true,,0,false,64.3,,,,false,false,0,275285,,292,,415810,32772
441539,32772,415707,2019-06-19 16:44:26.000000,2019-07-01 00:00:00.000000,B5TVwZN17sjbiG7n4EKzwBKQTBOiRF,2019-06-20 17:21:12.000000,4,7310,44,1,,,2019-06-20 17:41:40.000000,false,,,94.3,,,,,true,,0,false,64.3,,,,false,false,0,275203,,297,,415707,32772
442059,32772,415461,2019-06-19 16:40:17.000000,2019-07-01 00:00:00.000000,VBWTRKHfkKxlvzzkn2zT3z5biskAZB,2019-06-20 13:04:44.000000,4,7310,43,1,,,2019-06-20 13:15:33.000000,false,,,21.7,,,,,true,,0,false,57.1,,,,false,false,0,275007,,350,,415461,32772
442252,32772,415742,2019-06-19 16:44:28.000000,2019-07-01 00:00:00.000000,kql5GZgheZ5Tzsoj4107WJk4jGl4lZ,2019-06-19 18:21:36.000000,4,7310,41,1,,,2019-06-19 18:34:11.000000,false,,,537,,,,,true,,0,false,50,,,,false,false,0,275232,,367,,415742,32772
441536,32772,415441,2019-06-27 12:39:51.000000,2019-07-01 00:00:00.000000,MBcn6HZYS8WzQ6hyfMRp1bVknzyv1U,2019-06-27 12:51:22.000000,4,7310,40,1,45.229.54.44,"Mozilla/5.0 (Linux; Android 7.1.1; Moto G Play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.101 Mobile Safari/537.36",2019-06-27 13:08:21.000000,false,,2019-06-27 13:08:21.000000,1113,,,107.98496240602,red,false,,1015,false,50,,,,false,false,0,274994,,377,,415441,32772
442217,32772,415695,2019-06-19 16:44:25.000000,2019-07-01 00:00:00.000000,lYjKYkQaFHVpumLJg4rmiiKsbe3gwI,2019-06-22 22:26:15.000000,4,7310,38,1,,,2019-06-22 22:44:41.000000,false,,,,,,,,true,,0,false,57.1,,,,false,false,0,275193,,389,,415695,32772
442069,32772,415855,2019-06-19 16:44:35.000000,2019-07-01 00:00:00.000000,iPg8nPfPW9UVt5uk6Asis6u7GRFtwu,2019-06-19 16:50:00.000000,4,7310,36,1,,,2019-06-19 17:09:33.000000,false,,,,,,,,true,,0,false,50,,,,false,false,0,275316,,410,,415855,32772
442259,32772,415588,2019-06-19 16:40:24.000000,2019-07-01 00:00:00.000000,cwxcA86DEdSwPAWfkcjpssUV1ez7hl,2019-06-21 23:11:29.000000,4,7310,35,1,,,2019-06-21 23:30:29.000000,false,,,65.2,,,,,true,,0,false,50,,,,false,false,0,275106,,413,,415588,32772
442295,32772,415799,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,2qx9N0bFFj57eBkUzWdkE46nsBloga,2019-06-19 19:11:43.000000,4,7310,33,2,,,2019-06-19 19:25:19.000000,false,,,38.1,,,,,true,,1118,false,42.9,,,,false,false,0,275277,,434,,415799,32772
442085,32772,415946,2019-06-19 16:44:45.000000,2019-07-01 00:00:00.000000,NtIla4LjFlevn42nDjrxoKsdfsR6lk,2019-06-19 16:56:42.000000,4,7310,25,1,,,2019-06-19 17:13:15.000000,false,,,83.7,,,,,true,,0,false,35.7,,,,false,false,0,275394,,479,,415946,32772
441980,32772,415821,2019-06-19 16:44:33.000000,2019-07-01 00:00:00.000000,SKcOfhSb8xNK2cEdbBb9DI76CEAxY7,2019-06-20 13:18:47.000000,4,7310,22,1,,,2019-06-20 13:39:22.000000,false,,,,,,,,true,,0,false,28.6,,,,false,false,0,275291,,492,,415821,32772
442366,32772,415889,2019-06-19 16:44:41.000000,2019-07-01 00:00:00.000000,314lvAqCFVqbahbxMWBmmK4HaYTXvh,2019-06-22 15:46:06.000000,4,7310,9,1,,,2019-06-22 16:06:28.000000,false,,,,,,,,true,,0,false,21.4,,,,false,false,0,275346,,511,,415889,32772
441853,32772,415467,2019-06-27 12:40:06.000000,2019-07-01 00:00:00.000000,WT3ohYiCesDBQ5xQa6QW52ztyJwcR8,2019-06-28 15:09:25.000000,6,7310,3,3,191.13.24.193,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",2019-10-05 23:27:25.000000,false,,2019-10-05 23:27:25.000000,,,,,,false,,32,false,7.1,,,,false,false,0,275012,,516,,415467,32772
448389,32780,415797,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,2SfHtyx466mbrmJIiXmTyR0Vxy2KF0,2019-06-20 18:59:29.000000,4,7310,62,1,,,2019-06-20 19:19:44.000000,false,,,,,,,,true,,0,false,78.6,,,,false,false,0,276439,,84,,415797,32780
